HotelID,HotelName,CityID,AreaID,StarClass,NbRooms,Amenities,Daily,Reviews,PageUrl,Attractions_NearBy,Walkable_Grade
647006,"The Liberty, a Luxury Collection Hotel, Boston",60745,60745,5.0,298,"Room service,Restaurant,Fitness Center with Gym / Workout Room,Free High Speed Internet (WiFi),Bar/Lounge,Banquet Room,Breakfast Available,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Paid Internet,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Wheelchair access,Air conditioning,Minibar,Refrigerator in room,Accessible rooms,Non-smoking rooms,Suites",1,910 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d647006-Reviews-The_Liberty_a_Luxury_Collection_Hotel_Boston-Boston_Massachusetts.html,13,100
217148,Ramada by Wyndham Boston,60745,60745,2.5,174,"Pool,Free parking,Free High Speed Internet (WiFi),Breakfast included,Spa,Airport transportation,Breakfast Available,Laundry Service,Multilingual Staff,Non-smoking hotel,Outdoor pool,Self-Serve Laundry,Shuttle Bus Service,Wheelchair access,Air conditioning,Non-smoking rooms",1,680 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d217148-Reviews-Ramada_by_Wyndham_Boston-Boston_Massachusetts.html,2,38
111441,Hyatt Regency Boston,60745,60745,4.0,502,"Pool,Restaurant,Fitness Center with Gym / Workout Room,Free High Speed Internet (WiFi),Bar/Lounge,Room service,Airport transportation,Banquet Room,Breakfast Available,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Heated pool,Indoor pool,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Wheelchair access,Air conditioning,Refrigerator in room,Accessible rooms,Family Rooms,Non-smoking rooms,Suites",1,"4,646 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d111441-Reviews-Hyatt_Regency_Boston-Boston_Massachusetts.html,56,100
89575,Boston Harbor Hotel,60745,60745,5.0,232,"Fitness Center with Gym / Workout Room,Room service,Restaurant,Bar/Lounge,Free High Speed Internet (WiFi),Spa,Airport transportation,Banquet Room,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Electric vehicle charging station,Heated pool,Indoor pool,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Sauna,Wheelchair access,Air conditioning,Minibar,Accessible rooms,Family Rooms,Non-smoking rooms,Suites",1,"2,181 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d89575-Reviews-Boston_Harbor_Hotel-Boston_Massachusetts.html,26,100
89596,Oasis Guest House,60745,60745,2.5,31,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Public Wifi,Air conditioning,Non-smoking rooms",1,700 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d89596-Reviews-Oasis_Guest_House-Boston_Massachusetts.html,28,100
111422,DoubleTree Suites by Hilton Boston-Cambridge,60745,60745,3.5,308,"Restaurant,Pool,Room service,Fitness Center with Gym / Workout Room,Bar/Lounge,Free High Speed Internet (WiFi),Banquet Room,Breakfast Available,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Heated pool,Hot Tub,Indoor pool,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Public Wifi,Self-Serve Laundry,Shuttle Bus Service,Wheelchair access,Family Rooms,Non-smoking rooms,Suites",1,"2,094 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d111422-Reviews-DoubleTree_Suites_by_Hilton_Boston_Cambridge-Boston_Massachusetts.html,10,67
217550,DoubleTree by Hilton Hotel Boston - Downtown,60745,60745,3.5,267,"Restaurant,Room service,Bar/Lounge,Free High Speed Internet (WiFi),Banquet Room,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Electric vehicle charging station,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Paid Internet,Paid Wifi,Public Wifi,Wheelchair access,Air conditioning,Non-smoking rooms,Suites",1,"1,893 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d217550-Reviews-DoubleTree_by_Hilton_Hotel_Boston_Downtown-Boston_Massachusetts.html,31,100
518130,Boston Yacht Haven Inn & Marina,60745,60745,3.0,10,"Free High Speed Internet (WiFi),Breakfast included,Fitness Center with Gym / Workout Room,Business Center with Internet Access,Meeting rooms,Multilingual Staff,Non-smoking hotel,Public Wifi,Wheelchair access,Air conditioning,Refrigerator in room,Accessible rooms,Family Rooms,Non-smoking rooms",1,200 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d518130-Reviews-Boston_Yacht_Haven_Inn_Marina-Boston_Massachusetts.html,19,100
94337,XV Beacon,60745,60745,5.0,63,"Restaurant,Fitness Center with Gym / Workout Room,Room service,Free High Speed Internet (WiFi),Bar/Lounge,Airport transportation,Babysitting,Breakfast Available,Concierge,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Wheelchair access,Air conditioning,Minibar,Non-smoking rooms,Suites",1,"1,217 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d94337-Reviews-XV_Beacon-Boston_Massachusetts.html,69,100
313573,Courtyard Boston Copley Square,60745,60745,3.0,81,"Fitness Center with Gym / Workout Room,Free High Speed Internet (WiFi),Restaurant,Breakfast Available,Business Center with Internet Access,Concierge,Dry Cleaning,Electric vehicle charging station,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Self-Serve Laundry,Wheelchair access,Air conditioning,Family Rooms,Non-smoking rooms,Suites",1,"2,014 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d313573-Reviews-Courtyard_Boston_Copley_Square-Boston_Massachusetts.html,60,100
13351021,AC Hotel by Marriott Boston Cleveland Circle,60745,60745,3.5,NA,"Restaurant,Bar/Lounge,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Breakfast Available,Business Center with Internet Access,Conference Facilities,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Public Wifi,Self-Serve Laundry,Wheelchair access,Air conditioning,Non-smoking rooms",1,80 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d13351021-Reviews-AC_Hotel_by_Marriott_Boston_Cleveland_Circle-Boston_Massachusetts.html,5,74
15012308,Perkins Inn,60745,60745,3.0,NA,"Free High Speed Internet (WiFi),Air conditioning",1,13 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d15012308-Reviews-Perkins_Inn-Boston_Massachusetts.html,7,66
126058,Constitution Inn,60745,60745,2.0,147,"Pool,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Conference Facilities,Indoor pool,Meeting rooms,Multilingual Staff,Non-smoking hotel,Self-Serve Laundry,Wheelchair access,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms",1,852 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d126058-Reviews-Constitution_Inn-Boston_Massachusetts.html,28,73
1206836,Abigayle's Bed and Breakfast,60745,60745,NA,3,"Free High Speed Internet (WiFi),Breakfast included",1,244 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1206836-Reviews-Abigayle_s_Bed_and_Breakfast-Boston_Massachusetts.html,17,100
1577042,Montgomery Place,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1577042-Reviews-Montgomery_Place-Boston_Massachusetts.html,NA,NA
254294,Constitution Marina's Bed & Breakfast Afloat,60745,60745,NA,8,"Pool,Free High Speed Internet (WiFi),Breakfast included,Laundry Service,Non-smoking hotel,Air conditioning,Refrigerator in room,Non-smoking rooms",1,99 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d254294-Reviews-Constitution_Marina_s_Bed_Breakfast_Afloat-Boston_Massachusetts.html,10,94
621896,Nolan House B&B,60745,60745,NA,4,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Air conditioning,Non-smoking rooms",1,162 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d621896-Reviews-Nolan_House_B_B-Boston_Massachusetts.html,13,75
1577043,The 1863 House Bed and Breakfast,60745,60745,NA,3,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Non-smoking rooms",1,67 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1577043-Reviews-The_1863_House_Bed_and_Breakfast-Boston_Massachusetts.html,13,100
611346,Carruth House,60745,60745,NA,4,"Free parking,Free High Speed Internet (WiFi)",1,109 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d611346-Reviews-Carruth_House-Boston_Massachusetts.html,1,52
113622,Verona's B&B,60745,60745,NA,3,Free High Speed Internet (WiFi),1,77 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d113622-Reviews-Verona_s_B_B-Boston_Massachusetts.html,13,100
1060645,Caj Guest House Tremont Street,60745,60745,NA,8,"Free High Speed Internet (WiFi),Air conditioning,Kitchenette",1,49 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1060645-Reviews-Caj_Guest_House_Tremont_Street-Boston_Massachusetts.html,8,100
943435,Caj Guest House Worcester Street,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d943435-Reviews-Caj_Guest_House_Worcester_Street-Boston_Massachusetts.html,NA,NA
123196,Copley Inn,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d123196-Reviews-Copley_Inn-Boston_Massachusetts.html,NA,NA
1110934,Yun's Place,60745,60745,NA,2,"Free parking,Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Air conditioning",1,29 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1110934-Reviews-Yun_s_Place-Boston_Massachusetts.html,16,59
7204025,82 Chandler Street Bed & Breakfast,60745,60745,NA,3,NA,1,9 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d7204025-Reviews-82_Chandler_Street_Bed_Breakfast-Boston_Massachusetts.html,14,100
649100,Rutland Square House,60745,60745,NA,28,"Free High Speed Internet (WiFi),Non-smoking hotel,Air conditioning,Non-smoking rooms",1,28 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d649100-Reviews-Rutland_Square_House-Boston_Massachusetts.html,13,100
10408215,Bay Village Inn,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d10408215-Reviews-Bay_Village_Inn-Boston_Massachusetts.html,NA,NA
12643193,Buckingham Apartments,60745,60745,NA,NA,NA,1,2 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d12643193-Reviews-Buckingham_Apartments-Boston_Massachusetts.html,62,100
1422190,Florence Frances Guest House,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1422190-Reviews-Florence_Frances_Guest_House-Boston_Massachusetts.html,NA,NA
12440618,STR Boston,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d12440618-Reviews-STR_Boston-Boston_Massachusetts.html,NA,NA
1628775,Bayside Club Hotel,60745,60745,NA,5,"Pool,Bar/Lounge,Fitness Center with Gym / Workout Room,Airport transportation,Dry Cleaning,Laundry Service,Public Wifi,Air conditioning,Kitchenette",1,2 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1628775-Reviews-Bayside_Club_Hotel-Boston_Massachusetts.html,5,63
286508,Casa do Zequita Bed & Breakfast,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d286508-Reviews-Casa_do_Zequita_Bed_Breakfast-Boston_Massachusetts.html,NA,NA
2194559,Friend Street Hostel,60745,60745,NA,48,"Restaurant,Free High Speed Internet (WiFi),Breakfast included,Laundry Service,Non-smoking hotel,Public Wifi,Kitchenette,Non-smoking rooms",1,99 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d2194559-Reviews-Friend_Street_Hostel-Boston_Massachusetts.html,25,100
77602,Rudy's Bed and Breakfast,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d77602-Reviews-Rudy_s_Bed_and_Breakfast-Boston_Massachusetts.html,NA,NA
478706,Bunker Hill Bed and Breakfast,60745,60745,NA,2,"Free High Speed Internet (WiFi),Concierge,Non-smoking hotel,Air conditioning,Kitchenette,Non-smoking rooms,Suites",1,37 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d478706-Reviews-Bunker_Hill_Bed_and_Breakfast-Boston_Massachusetts.html,14,70
10170222,BOS Hostel,60745,60745,NA,NA,Free Internet,1,14 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d10170222-Reviews-BOS_Hostel-Boston_Massachusetts.html,25,100
12514053,STR Boston,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d12514053-Reviews-STR_Boston-Boston_Massachusetts.html,NA,NA
1931800,East Boston B&B,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1931800-Reviews-East_Boston_B_B-Boston_Massachusetts.html,NA,NA
1640645,City Suites First of Boston,60745,60745,NA,8,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1640645-Reviews-City_Suites_First_of_Boston-Boston_Massachusetts.html,30,100
15692493,Executive Luxury Living Boston,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15692493-Reviews-Executive_Luxury_Living_Boston-Boston_Massachusetts.html,NA,NA
16877569,Financial District Condos,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d16877569-Reviews-Financial_District_Condos-Boston_Massachusetts.html,NA,NA
13351021,AC Hotel by Marriott Boston Cleveland Circle,60745,60745,3.5,NA,"Restaurant,Bar/Lounge,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Breakfast Available,Business Center with Internet Access,Conference Facilities,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Public Wifi,Self-Serve Laundry,Wheelchair access,Air conditioning,Non-smoking rooms",1,80 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d13351021-Reviews-AC_Hotel_by_Marriott_Boston_Cleveland_Circle-Boston_Massachusetts.html,5,74
15641219,Global Luxury Suites at Kenmore Square,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641219-Reviews-Global_Luxury_Suites_at_Kenmore_Square-Boston_Massachusetts.html,NA,NA
15641186,Global Luxury Suites at Boston Common,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641186-Reviews-Global_Luxury_Suites_at_Boston_Common-Boston_Massachusetts.html,NA,NA
15647517,Global Luxury Suites at the Commonwealth,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15647517-Reviews-Global_Luxury_Suites_at_the_Commonwealth-Boston_Massachusetts.html,NA,NA
15641127,Global Luxury Suites at The Financial District,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15641127-Reviews-Global_Luxury_Suites_at_The_Financial_District-Boston_Massachusetts.html,NA,NA
15649221,Global Luxury Suites at West End,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15649221-Reviews-Global_Luxury_Suites_at_West_End-Boston_Massachusetts.html,NA,NA
15637104,284 Marlborough By Lyon Apartments,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15637104-Reviews-284_Marlborough_By_Lyon_Apartments-Boston_Massachusetts.html,NA,NA
15521011,Pasadena B&B,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d15521011-Reviews-Pasadena_B_B-Boston_Massachusetts.html,NA,NA
16935735,South End Condos by Barsala,60745,60745,4.0,NA,NA,1,0 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d16935735-Reviews-South_End_Condos_by_Barsala-Boston_Massachusetts.html,NA,NA
1206836,Abigayle's Bed and Breakfast,60745,60745,NA,3,"Free High Speed Internet (WiFi),Breakfast included",1,244 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1206836-Reviews-Abigayle_s_Bed_and_Breakfast-Boston_Massachusetts.html,17,100
1577042,Montgomery Place,60745,60745,NA,4,Free High Speed Internet (WiFi),1,115 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1577042-Reviews-Montgomery_Place-Boston_Massachusetts.html,14,100
254294,Constitution Marina's Bed & Breakfast Afloat,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d254294-Reviews-Constitution_Marina_s_Bed_Breakfast_Afloat-Boston_Massachusetts.html,NA,NA
621896,Nolan House B&B,60745,60745,NA,4,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Air conditioning,Non-smoking rooms",1,162 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d621896-Reviews-Nolan_House_B_B-Boston_Massachusetts.html,13,75
1577043,The 1863 House Bed and Breakfast,60745,60745,NA,3,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Non-smoking rooms",1,67 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1577043-Reviews-The_1863_House_Bed_and_Breakfast-Boston_Massachusetts.html,13,100
611346,Carruth House,60745,60745,NA,4,"Free parking,Free High Speed Internet (WiFi)",1,109 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d611346-Reviews-Carruth_House-Boston_Massachusetts.html,1,52
113622,Verona's B&B,60745,60745,NA,3,Free High Speed Internet (WiFi),1,77 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d113622-Reviews-Verona_s_B_B-Boston_Massachusetts.html,13,100
1060645,Caj Guest House Tremont Street,60745,60745,NA,8,"Free High Speed Internet (WiFi),Air conditioning,Kitchenette",1,49 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1060645-Reviews-Caj_Guest_House_Tremont_Street-Boston_Massachusetts.html,8,100
943435,Caj Guest House Worcester Street,60745,60745,NA,10,"Free High Speed Internet (WiFi),Non-smoking hotel,Air conditioning,Refrigerator in room,Kitchenette,Non-smoking rooms",1,41 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d943435-Reviews-Caj_Guest_House_Worcester_Street-Boston_Massachusetts.html,5,96
123196,Copley Inn,60745,60745,NA,21,"Free High Speed Internet (WiFi),Non-smoking hotel,Air conditioning,Refrigerator in room,Kitchenette,Non-smoking rooms",1,60 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d123196-Reviews-Copley_Inn-Boston_Massachusetts.html,35,100
1110934,Yun's Place,60745,60745,NA,2,"Free parking,Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Air conditioning",1,29 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1110934-Reviews-Yun_s_Place-Boston_Massachusetts.html,16,59
7204025,82 Chandler Street Bed & Breakfast,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d7204025-Reviews-82_Chandler_Street_Bed_Breakfast-Boston_Massachusetts.html,NA,NA
649100,Rutland Square House,60745,60745,NA,28,"Free High Speed Internet (WiFi),Non-smoking hotel,Air conditioning,Non-smoking rooms",1,28 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d649100-Reviews-Rutland_Square_House-Boston_Massachusetts.html,13,100
10408215,Bay Village Inn,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d10408215-Reviews-Bay_Village_Inn-Boston_Massachusetts.html,NA,NA
12643193,Buckingham Apartments,60745,60745,NA,NA,NA,1,2 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d12643193-Reviews-Buckingham_Apartments-Boston_Massachusetts.html,62,100
1422190,Florence Frances Guest House,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d1422190-Reviews-Florence_Frances_Guest_House-Boston_Massachusetts.html,NA,NA
12440618,STR Boston,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d12440618-Reviews-STR_Boston-Boston_Massachusetts.html,NA,NA
1628775,Bayside Club Hotel,60745,60745,NA,5,"Pool,Bar/Lounge,Fitness Center with Gym / Workout Room,Airport transportation,Dry Cleaning,Laundry Service,Public Wifi,Air conditioning,Kitchenette",1,2 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1628775-Reviews-Bayside_Club_Hotel-Boston_Massachusetts.html,5,63
286508,Casa do Zequita Bed & Breakfast,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d286508-Reviews-Casa_do_Zequita_Bed_Breakfast-Boston_Massachusetts.html,NA,NA
2194559,Friend Street Hostel,60745,60745,NA,48,"Restaurant,Free High Speed Internet (WiFi),Breakfast included,Laundry Service,Non-smoking hotel,Public Wifi,Kitchenette,Non-smoking rooms",1,99 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d2194559-Reviews-Friend_Street_Hostel-Boston_Massachusetts.html,25,100
77602,Rudy's Bed and Breakfast,60745,60745,NA,NA,NA,1,NA,https://www.tripadvisor.com/Hotel_Review-g60745-d77602-Reviews-Rudy_s_Bed_and_Breakfast-Boston_Massachusetts.html,NA,NA
478706,Bunker Hill Bed and Breakfast,60745,60745,NA,2,"Free High Speed Internet (WiFi),Concierge,Non-smoking hotel,Air conditioning,Kitchenette,Non-smoking rooms,Suites",1,37 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d478706-Reviews-Bunker_Hill_Bed_and_Breakfast-Boston_Massachusetts.html,14,70
114134,Lenox Hotel,60745,60745,4.5,214,"Restaurant,Fitness Center with Gym / Workout Room,Room service,Free High Speed Internet (WiFi),Bar/Lounge,Banquet Room,Breakfast Available,Business Center with Internet Access,Children Activities (Kid / Family Friendly),Concierge,Conference Facilities,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Public Wifi,Wheelchair access,Air conditioning,Refrigerator in room,Family Rooms,Non-smoking rooms,Suites",1,"3,685 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d114134-Reviews-Lenox_Hotel-Boston_Massachusetts.html,61,100
111428,Hilton Boston Back Bay,60745,60745,4.0,385,"Pool,Restaurant,Room service,Fitness Center with Gym / Workout Room,Bar/Lounge,Free High Speed Internet (WiFi),Banquet Room,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Heated pool,Hot Tub,Indoor pool,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Paid Internet,Paid Wifi,Wheelchair access,Air conditioning,Refrigerator in room,Accessible rooms,Non-smoking rooms,Suites",1,"3,288 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d111428-Reviews-Hilton_Boston_Back_Bay-Boston_Massachusetts.html,40,100
3169894,HI Boston,60745,60745,2.0,99,"Free High Speed Internet (WiFi),Breakfast included,Meeting rooms,Multilingual Staff,Non-smoking hotel,Public Wifi,Self-Serve Laundry,Wheelchair access,Air conditioning,Non-smoking rooms",1,"1,170 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d3169894-Reviews-HI_Boston-Boston_Massachusetts.html,43,100
111434,Newbury Guest House,60745,60745,3.0,35,"Free High Speed Internet (WiFi),Restaurant,Breakfast included,Dry Cleaning,Laundry Service,Multilingual Staff,Non-smoking hotel,Public Wifi,Air conditioning,Refrigerator in room,Accessible rooms,Non-smoking rooms",1,786 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d111434-Reviews-Newbury_Guest_House-Boston_Massachusetts.html,52,100
13792675,No. 284,60745,60745,NA,23,"Free High Speed Internet (WiFi),Breakfast included,Business Center with Internet Access,Dry Cleaning,Laundry Service,Wheelchair access,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms,Suites",1,63 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d13792675-Reviews-No_284-Boston_Massachusetts.html,42,100
1136705,"Mandarin Oriental, Boston",60745,60745,5.0,148,"Restaurant,Fitness Center with Gym / Workout Room,Room service,Bar/Lounge,Free Internet,Spa,Airport transportation,Babysitting,Banquet Room,Business Center with Internet Access,Children Activities (Kid / Family Friendly),Concierge,Conference Facilities,Dry Cleaning,Hot Tub,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Paid Internet,Paid Wifi,Sauna,Wheelchair access,Air conditioning,Accessible rooms,Family Rooms,Non-smoking rooms,Suites",1,875 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1136705-Reviews-Mandarin_Oriental_Boston-Boston_Massachusetts.html,63,100
321151,Loews Boston Hotel,60745,60745,4.0,225,"Room service,Restaurant,Fitness Center with Gym / Workout Room,Free High Speed Internet (WiFi),Bar/Lounge,Banquet Room,Business Center with Internet Access,Concierge,Conference Facilities,Dry Cleaning,Laundry Service,Meeting rooms,Multilingual Staff,Non-smoking hotel,Pets Allowed ( Dog / Pet Friendly ),Wheelchair access,Air conditioning,Family Rooms,Non-smoking rooms,Suites",1,"1,962 reviews",https://www.tripadvisor.com/Hotel_Review-g60745-d321151-Reviews-Loews_Boston_Hotel-Boston_Massachusetts.html,47,100
7295026,Moroccan Luxury Suites Boston,60745,60745,3.5,3,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms,Suites",1,68 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d7295026-Reviews-Moroccan_Luxury_Suites_Boston-Boston_Massachusetts.html,18,76
280420,The College Club of Boston,60745,60745,3.0,11,"Breakfast included,Free High Speed Internet (WiFi),Non-smoking hotel,Public Wifi,Air conditioning,Non-smoking rooms",1,282 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d280420-Reviews-The_College_Club_of_Boston-Boston_Massachusetts.html,43,100
94344,"Marriott Vacation Club Pulse at Custom House, Boston",60745,60745,3.5,84,"Fitness Center with Gym / Workout Room,Free High Speed Internet (WiFi),Bar/Lounge,Breakfast Available,Concierge,Dry Cleaning,Meeting rooms,Multilingual Staff,Non-smoking hotel,Public Wifi,Self-Serve Laundry,Wheelchair access,Microwave,Refrigerator in room,Family Rooms,Kitchenette,Non-smoking rooms,Suites",1,949 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d94344-Reviews-Marriott_Vacation_Club_Pulse_at_Custom_House_Boston-Boston_Massachusetts.html,71,100
118441,Clarendon Square Inn,60745,60745,4.0,5,"Free High Speed Internet (WiFi),Breakfast included,Hot Tub,Non-smoking hotel,Public Wifi,Air conditioning,Non-smoking rooms,Suites",1,604 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d118441-Reviews-Clarendon_Square_Inn-Boston_Massachusetts.html,14,100
777353,Aisling,60745,60745,3.5,2,"Free High Speed Internet (WiFi),Free parking,Non-smoking hotel,Public Wifi,Air conditioning,Non-smoking rooms",1,352 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d777353-Reviews-Aisling-Boston_Massachusetts.html,53,89
1467037,Green Turtle Floating Bed and Breakfast,60745,60745,NA,4,"Free High Speed Internet (WiFi),Breakfast included,Non-smoking hotel,Air conditioning,Microwave,Refrigerator in room,Kitchenette,Non-smoking rooms,Suites",1,660 reviews,https://www.tripadvisor.com/Hotel_Review-g60745-d1467037-Reviews-Green_Turtle_Floating_Bed_and_Breakfast-Boston_Massachusetts.html,31,70
